,0
2007-01-01,-48.421880973349545
2007-02-01,-51.760052586706536
2007-03-01,2.530630063576786
2007-04-01,-9.333777467237805
2007-05-01,19.59163300904271
2007-06-01,6.818615589065656
2007-07-01,5.356025916651482
2007-08-01,14.766265961913186
2007-09-01,-18.41374748720853
2007-10-01,-4.733376123540635
2007-11-01,3.2081380875436114
2007-12-01,80.39152601024962
2008-01-01,-48.421880973349545
2008-02-01,-51.760052586706536
2008-03-01,2.530630063576786
2008-04-01,-9.333777467237805
2008-05-01,19.59163300904271
2008-06-01,6.818615589065656
2008-07-01,5.356025916651482
2008-08-01,14.766265961913186
2008-09-01,-18.41374748720853
2008-10-01,-4.733376123540635
2008-11-01,3.2081380875436114
2008-12-01,80.39152601024962
2009-01-01,-48.421880973349545
2009-02-01,-51.760052586706536
